Unique_ID,Study_ID,Title,Year,First_Author,QA_Blank_Corrected,N_Replicates,Latitude,Longitude,Range_Year,Range_Month,Samp_Year_Start,Samp_Year_End,Samp_Month_Start,Samp_Month_End,Season_Calculated,Season_WetDry,Sampling_Gear,Gear_Category,Mesh_Size_um,Sample_Depth,Sample_Volume,Digestion_Category,Separation_Category,Std_Value_m3,Shape_Fiber,Shape_Fragment,Shape_Pellet,Shape_Film,Shape_Other,Poly_PE,Poly_PP,Poly_PS,Poly_PET,Poly_PVC,Poly_PA,Poly_PC,Poly_PU,Poly_PMMA,Poly_EPS,Poly_XPS,Poly_Rayon,Poly_CA,Poly_Other,Water_Body_Type,Note,Row_Reason,Study_Reason,Final_Reason
REC_02956,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39071,89.770131,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Cantonment landfill  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.10 ?? 0.02 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_02957,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.49714,89.71348,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Gas station and farmland  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.10 ?? 0.03 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_02982,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.407468,89.751007,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Bangabandhu Jamuna Eco Park  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.09 ?? 0.02 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_02983,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39512,89.77312,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Fishing hotspot area  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.09 ?? 0.02 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_02984,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.49633,89.71357,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Construction farm and military camp  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.09 ?? 0.02 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03013,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.40192,89.76857,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Agricultural activities  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.08 ?? 0.02 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03014,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39659,89.76893,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Fishing activities  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.08 ?? 0.02 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03015,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.49444,89.7138,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Domestic effluent and dumping area  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.08 ?? 0.01 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03016,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39853,89.775828,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Fertilizers factories  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.08 ?? 0.02 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03055,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.465527,89.717892,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Rural children park  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.07 ?? 0.02 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03056,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.42217,89.73781,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Small industries and farmland  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.07 ?? 0.01 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03057,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.398405,89.769524,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Power grid company  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.07 ?? 0.02 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03058,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39659,89.76893,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Fishing activities  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.07 ?? 0.01 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03059,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39512,89.77312,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Fishing hotspot area  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.07 ?? 0.01 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03060,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.3912,89.79212,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Jamuna Resort landfill  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.07 ?? 0.01 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03061,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.3912,89.79212,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Jamuna Resort landfill  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.07 ?? 0.02 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03115,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.42012,89.73912,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Chaina Badh Tourist spot  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.06 ?? 0.02 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03116,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.407468,89.751007,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Bangabandhu Jamuna Eco Park  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.06 ?? 0.01 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03117,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.393,89.77612,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Fishing and agricultural activities  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.06 ?? 0.02 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03118,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39953,89.776853,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Blacksmith village  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.06 ?? 0.01 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03119,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39953,89.776853,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Blacksmith village  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.06 ?? 0.02 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03120,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39853,89.775828,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Fertilizers factories  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.06 ?? 0.01 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03163,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39236,89.77012,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Cotton factories and farmland  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.05 ?? 0.02 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03164,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.465527,89.717892,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Rural children park  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.05 ?? 0.02 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03165,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.42012,89.73912,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Chaina Badh Tourist spot  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.05 ?? 0.01 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03166,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.407468,89.751007,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Sirajganj Economic Zone  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.05 ?? 0.02 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03167,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.49633,89.71357,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Construction farm and military camp  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.05 ?? 0.02 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03168,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.49714,89.71348,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Gas station and farmland  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.05 ?? 0.01 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03169,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.408482,89.806446,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Nikrail Union landfill site  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.05 ?? 0.01 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03229,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39236,89.77012,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Cotton factories and farmland  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.04 ?? 0.01 | Table S1 | Sampling date range March-April. Blanks checked (0 MPs found) but data not adjusted.",NA,NA,NA
REC_03230,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.45212,89.72561,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Gas station and farmland  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.04 ?? 0.01 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03231,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.42236,89.73803,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Cotton factories  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.04 ?? 0.01 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03232,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.49557,89.71345,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Fishing and agricultural activities  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.04 ?? 0.01 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_03233,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.406244,89.798244,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Sand deposit and ship parking zone  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.04 ?? 0.01 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03295,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.399891,89.770111,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Landfill  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.03 ?? 0.01 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_03296,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.45212,89.72561,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Gas station and farmland  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.03 ?? 0.01 | Table S1 | Sampling date range March-April.",NA,NA,NA
