Unique_ID,Study_ID,Title,Year,First_Author,Latitude,Longitude,Season_Calculated,Gear_Category,Std_Value_m3,Separation_Category,Shape_Fiber,Shape_Fragment,Shape_Pellet,Shape_Film,Shape_Other,Poly_PE,Poly_PP,Poly_PS,Poly_PET,Poly_PVC,Poly_PA,Poly_PC,Poly_PU,Note,Samp_Year_Start,Samp_Year_End,Mesh_Size_um,dis_m3_pyr,run_mm_syr,lkv_mc_usu,rev_mc_usu,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,ele_mt_sav,ele_mt_uav,slp_dg_sav,slp_dg_uav,sgr_dk_sav,tmp_dc_syr,tmp_dc_uyr,pre_mm_syr,pre_mm_uyr,pet_mm_syr,pet_mm_uyr,aet_mm_syr,aet_mm_uyr,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,wet_pc_sg1,wet_pc_ug1,wet_pc_sg2,wet_pc_ug2,pop_ct_ssu,pop_ct_usu,urb_pc_sse,urb_pc_use,rdd_mk_sav,rdd_mk_uav,hft_ix_s09,hft_ix_u09,hdi_ix_sav,HYBAS_ID
REC_01837,Zhang_2020_Microplast,"Microplastics?? Pollution and Risk Assessment in an Urban River: A Case Study in the Yongjiang River, Nanning City, South China",2020,Xin Zhang,22.80601389,108.4616556,Spring,Pumps,1800.0,Other,,,,,,,,,,,,,,"Yongjiang River | Nanning, Guangxi, China | Suburbs  | H2O2 (30%) + Fe(II) (Wet Peroxide Oxidation) | None (Direct filtration) | Raman Spectroscopy (DXR2) + Stereomicroscope | Visual estimation from Fig 2a | Fig. 2 MPs in surface waters... a abundances | Table S1 | Individual site data only available in bar chart | Value visually estimated from Figure 2a.",2018.0,2018.0,50.0,1137.28,633.0,3149000000.0,2499000000.0,1707350.0000000002,290299590.0,8898952.0,556249438.0,103.0,544.0,4.0,12.5,3.9,22.200000000000003,20.8,1398.0,1418.0,1266.0,1294.0,1080.0,1040.0,34.0,13.0,30.0,29.0,9.0,1.0,0.0,0.0,26063.0,10342167.0,38.0,4.0,1403.0,235.0,30.700000000000003,11.6,0.6990000000000001,4120988920.0
REC_01838,Li_2021_Temporal,"Temporal and Spatial Distribution of Microplastics in a Coastal Region of the Pearl River Estuary, China",2021,Siyang Li,22.197714,113.535069,Autumn,Nets,1790.5,Not Reported,,,,,,,,,,,,,,"Pearl River | Pearl River Estuary (Coastal Region)   | H2O2 (30%) + FeSO4 (0.05 mol L-1); HNO3 | Micro-FTIR | Page 4, Section 3.1 | S3 had the highest abundance of 1790.5 particles m-3 | Table A1 | Dominant polymer PE (text mentions 67.1% at S3).",2020.0,2020.0,300.0,5.408,1189.0,7000000.0,0.0,182840.0,182840.0,36431.0,36431.0,37.0,12.0,4.9,2.6,2.0,22.6,22.700000000000003,1797.0,1793.0,1197.0,1198.0,1086.0,1087.0,67.0,64.0,0.0,0.0,2.0,5.0,2.0,5.0,1038135.0,1038135.0,71.0,66.0,9470.0,10979.0,33.1,31.200000000000003,0.775,4120012930.0
REC_01839,Irfan_2020_Anunintend,"An unintended challenge of microplastic pollution in the urban surface water system of Lahore, Pakistan",2020,Muhammad Irfan,31.55,74.34,,Bulk Water,1790.0,NaCl,82.12,12.85,0.0,2.23,2.79,94.97,2.23,2.79,,,,,,"Hudiara Drain | Lahore | Urban | 11.1 million (Lahore) | H2O2 + FeSO4 (Fenton's reagent) | NaCl | Stereomicroscopy + FTIR | Table S1 | 1470, 40, 230, 50, N.D | Calculated center point of study area (Lahore) from Fig 1 | Specific coordinates not reported | Shape_Film=Sheets; Shape_Other=Foams. Polymer composition inferred from text.",,,50.0,200.22,39.0,3673000000.0,3670000000.0,1882180.0,59426360.00000001,5716737.0,102102266.0,209.0,1400.0,0.2,14.9,0.9,24.200000000000003,17.1,579.0,1128.0,1672.0,1294.0,489.0,781.0,6.0,40.0,1.0,21.0,7.0,1.0,0.0,0.0,678413.0,6368930.0,94.0,14.0,2436.0,397.0,29.0,16.400000000000002,0.604,4121419190.0
REC_01840,Gerolin_2024_Microplast,"Microplastic pollution responses to spatial and seasonal variations and water level management in a polymictic tropical reservoir (S??o Paulo, Brazil)",2024,Cristiano Rezende Gerolin,-23.717,-46.722,Spring,Bulk Water,1780.0,Not Reported,,,,,,,,,,,,,,"Guarapiranga Reservoir | S??o Paulo | Neither visible plastic/No cyanobacteria  | Stereomicroscopy, Raman | Figure 2A | 1780 | Visual estimation from Fig 1 | Value from Figure 2A labels.",2018.0,2018.0,63.0,19.852,1043.0,194000000.0,194000000.0,288270.0,1498950.0,193515.0,728977.0,775.0,804.0,3.5,4.7,2.1,17.8,17.5,1763.0,1870.0,1260.0,1251.0,1201.0,1208.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,570745.0,1088618.0,73.0,40.0,5323.0,1168.0,31.5,24.8,0.8140000000000001,6120768420.0
REC_01841,Di_2018_Microplast,"Microplastics in surface waters and sediments of the Three Gorges Reservoir, China",2018,Mingxiao Di,29.4825,106.5037,Summer,Pumps,1778.0,Other,,,,,,,,,,,,,,Three Gorges Reservoir (Yangtze River) | Chongqing/Hubei | Suburban  | H2O2 (30%) | None (Water filtered directly) | Micro-Raman spectroscopy (subset) and Visual | Table S1 | W5... 1778... suburban park | Table S1 | Land use inferred from 'suburban park' remark.,2016.0,2016.0,48.0,8533.383,630.0,27451000000.0,10242000000.0,9778310.0,2954440630.0,99171852.0,10872579000.0,262.0,3236.0,4.9,16.2,10.6,18.9,5.5,1083.0,762.0,1108.0,876.0,916.0,612.0,54.0,11.0,1.0,47.0,9.0,1.0,0.0,0.0,827828.0,75841609.0,98.0,3.0,15898.0,147.0,37.6,8.9,0.732,4120782280.0
REC_01842,Chinfak_2021_Abundance,"Abundance, composition, and fate of microplastics in water, sediment, and shellfish in the Tapi-Phumduang River system and Bandon Bay, Thailand",2021,Narainrit Chinfak,9.15,99.25,Summer,Bulk Water,1770.0,Not Reported,,,,,,,,,,,,,,Tapi-Phumduang River | Surat Thani | Mixed    | FTIR | Text Section 3.1.1 | average values of 1.77 ?? 0.28 items/L ... for the main Tapi-Phumduang River | Calculated center point | Aggregated mean reported in text for the main river system. | Average of all main river sites. Rayon reported as 52.5% in river water (Page 13).,2019.0,2019.0,5.0,402.156,1072.0,5749000000.0,5640000000.0,2009760.0,50969219.99999999,5999358.0,62108672.0,14.0,174.0,0.6000000000000001,6.9,0.8,27.1,26.3,1961.0,2316.0,1717.0,1636.0,1322.0,1347.0,33.0,31.0,1.0,0.0,3.0,4.0,0.0,1.0,41194.0,894427.0,28.0,3.0,492.0,199.0,25.6,12.6,0.74,4121154550.0
REC_01843,Li_2021_Distributi,"Distribution and characteristics of microplastics in the basin of Chishui River in Renhuai, China",2021,Jianlong Li,28.001571,106.344741,,Other/Unknown,1770.0,Not Reported,49.2,28.2,0.0,15.3,7.3,,,,,,,,,"Chishui River | Guizhou, China | Business  | 30% H2O2 | Microscopy + FTIR | Table 1, Table S1, Table S3 | 1.77 | Table S1 | Shape Other is Foam.",,,75.0,138.892,575.0,6000000.0,0.0,910230.0,22136700.0,1814134.0,22664633.0,836.0,1260.0,17.0,15.3,43.8,16.1,14.2,1064.0,1030.0,1094.0,1037.0,901.0,868.0,32.0,39.0,35.0,44.0,0.0,0.0,0.0,0.0,44303.0,2023045.0,16.0,4.0,164.0,90.0,14.7,12.3,0.657,4120829460.0
REC_01845,Wang_2021_Microplast,Microplastic pollution in sophisticated urban river systems: Combined influence of land-use types and physicochemical characteristics,2021,Wang T.,30.942804,121.271268,Summer,Bulk Water,1770.0,Not Reported,,,,,,,,,,,,,,Urban river system (Shanghai) | Shanghai | Suburban  | H2O2 30% | Stereomicroscope; FTIR | Table S3 | 1.77 | Table S1 | Land use classified as Suburban (No type >50% in Table S4).,2019.0,2019.0,200.0,21.44,465.0,234000000.0,0.0,590240.0,2760720.0,444926.0,1357450.0,4.0,4.0,0.0,0.0,0.4,16.1,15.9,1036.0,1029.0,1035.0,1038.0,878.0,872.0,80.0,70.0,0.0,0.0,5.0,31.0,0.0,18.0,478364.0,1803458.0,74.0,62.0,2268.0,2071.0,30.0,26.0,0.864,4120735790.0
REC_01847,Wang_2019_Microplast,"Microplastic contamination in freshwater: first observation in Lake Ulansuhai, Yellow River Basin, China",2019,Zhichao Wang,40.9167,108.8333,Autumn,Pumps,1760.0,Not Reported,,,,,,,,,,,,,,"Lake Ulansuhai | Inner Mongolia | Agricultural/Rural  | H2O2 | Stereo microscope, Laser confocal microscope, FTIR, SEM, EDS | Text, Page 4 | U9 (1760 ?? 710 n/m3) | Calculated center point of range reported in text | Specific site coordinates not listed in table; estimated from study area range (40??47'-41??03'N, 108??43'-108??57'E) | Site located in south (drainage exit). Polymer/Shape composition reported as study-wide average.",2018.0,2018.0,48.0,7.338,16.0,43000000.0,0.0,193030.0,4800240.0,171330.0,1720487.0,1021.0,1306.0,0.0,3.0,0.1,7.0,5.7,227.0,183.0,1009.0,954.0,203.0,168.0,53.0,19.0,30.0,66.0,27.0,0.0,3.0,0.0,826.0,1252476.0,0.0,1.0,114.0,175.0,9.3,8.8,0.767,4120421970.0
REC_01851,Zhou_2020_Distributi,"Distribution and characteristics of microplastics in urban waters of seven cities in the Tuojiang River basin, China",2020,Guanyu Zhou,28.8917,105.4394,,Bulk Water,1747.91,Not Reported,,,,,,29.0,34.0,23.0,,11.0,,,,"Tuojiang River | Sichuan, Southwest China | Urban  | H2O2 (30%) | FTIR | Table 1 | Luzhou T7 1747.91 753.98 | Calculated center point from Table S1 coordinates | Polymer composition is aggregated for the entire study (n=70 random particles). No foams detected. Coordinates are the mean of 3 sub-stations listed in Table S1.",,,50.0,458.696,575.0,959000000.0,747000000.0,2595059.9999999995,115781740.0,9602365.0,199883453.0,297.0,536.0,3.4000000000000004,5.0,3.6,18.3,16.6,1118.0,1024.0,1086.0,1051.0,940.0,839.0,66.0,65.0,1.0,2.0,1.0,1.0,0.0,0.0,325644.0,18539338.0,46.0,19.0,1079.0,406.0,21.200000000000003,17.900000000000002,0.7030000000000001,4120801370.0
REC_01852,Zhou_2020_Distributi,"Distribution and characteristics of microplastics in urban waters of seven cities in the Tuojiang River basin, China",2020,Guanyu Zhou,29.7786,104.8483,,Bulk Water,1740.51,Not Reported,,,,,,29.0,34.0,23.0,,11.0,,,,"Tuojiang River | Sichuan, Southwest China | Urban  | H2O2 (30%) | FTIR | Table 1 | Zizhong T4 1740.51 540.32 | Calculated center point from Table S1 coordinates | Polymer composition is aggregated for the entire study (n=70 random particles). Zizhong had >50% fibers. No foams detected. Coordinates are the mean of 3 sub-stations listed in Table S1.",,,50.0,243.211,523.0,455000000.0,354000000.0,2744340.0000000005,57749230.0,7882544.0,79761250.0,396.0,670.0,4.6000000000000005,6.300000000000001,5.300000000000001,17.400000000000002,15.7,1007.0,991.0,1074.0,1028.0,847.0,796.0,67.0,63.0,1.0,2.0,0.0,1.0,0.0,1.0,229936.0,10258826.0,15.0,21.0,145.0,466.0,23.0,18.7,0.7030000000000001,4120773100.0
REC_01854,Di_2018_Microplast,"Microplastics in surface waters and sediments of the Three Gorges Reservoir, China",2018,Mingxiao Di,30.9612,110.7577,Summer,Pumps,1736.0,Other,,,,,,,,,,,,,,"Three Gorges Reservoir (Yangtze River) | Chongqing/Hubei | Rural  | H2O2 (30%) | None (Water filtered directly) | Micro-Raman spectroscopy (subset) and Visual | Table S1 | W28... 1736... countryside, confluence of tributaries and main stream | Table S1 | Land use inferred from 'countryside' remark.",2016.0,2016.0,48.0,13702.895,678.0,41071000000.0,22652000000.0,10190010.0,4611791560.0,117607516.0,19185040000.0,765.0,2601.0,25.4,16.1,51.5,14.1,8.0,1107.0,849.0,1043.0,922.0,888.0,682.0,23.0,17.0,3.0,43.0,6.0,1.0,0.0,0.0,7984.0,151909109.0,1.0,4.0,334.0,170.0,11.1,10.1,0.739,4120738390.0
REC_01856,Gerolin_2024_Microplast,"Microplastic pollution responses to spatial and seasonal variations and water level management in a polymictic tropical reservoir (S??o Paulo, Brazil)",2024,Cristiano Rezende Gerolin,-23.708,-46.728,Spring,Bulk Water,1710.0,Not Reported,,,,,,,,,,,,,,"Guarapiranga Reservoir | S??o Paulo | Near tributary mouth/Urban  | Stereomicroscopy, Raman | Figure 2A | 1710 | Visual estimation from Fig 1 | Value from Figure 2A labels.",2018.0,2018.0,63.0,19.852,1043.0,194000000.0,194000000.0,288270.0,1498950.0,193515.0,728977.0,775.0,804.0,3.5,4.7,2.1,17.8,17.5,1763.0,1870.0,1260.0,1251.0,1201.0,1208.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,570745.0,1088618.0,73.0,40.0,5323.0,1168.0,31.5,24.8,0.8140000000000001,6120768420.0
REC_01857,Han_2024_Heterogeniz,Heterogenization of microplastic communities in lakes of the Qinghai-Tibetan Plateau driven by tourism and transport activities,2024,Xu Han,36.91,100.22,,Bulk Water,1700.0,Not Reported,,,,,,,,,,,,,,Qinghai Lake | Qinghai-Tibetan Plateau | Popular tourist attraction  | 30% H2O2  | Raman; Stereo microscope | Table S1; Section 3.2 | The highest microplastic abundance in water samples was found in lake QH in the Qinghai region (1.7 items/L) | Table S1 | Popular tourist attraction.,,,100.0,9.783,31.0,247000000.0,0.0,124680.0,5736510.0,116208.0,2052677.0,3194.0,3496.0,0.0,5.5,0.0,0.9,-1.0,340.0,381.0,752.0,668.0,305.0,339.0,100.0,13.0,0.0,77.0,100.0,22.0,0.0,1.0,0.0,39185.0,0.0,0.0,0.0,92.0,0.0,7.7,0.678,4120552710.0
REC_01858,Irfan_2020_Anunintend,"An unintended challenge of microplastic pollution in the urban surface water system of Lahore, Pakistan",2020,Muhammad Irfan,31.55,74.34,,Bulk Water,1700.0,NaCl,40.0,58.24,0.59,0.59,0.59,98.82,0.59,0.59,,,,,,"Ravi River | Lahore | Urban | 11.1 million (Lahore) | H2O2 + FeSO4 (Fenton's reagent) | NaCl | Stereomicroscopy + FTIR | Table S1 | 680, 10, 990, 10, 10 | Calculated center point of study area (Lahore) from Fig 1 | Specific coordinates not reported | River site downstream of drain. Shape_Film=Sheets; Shape_Other=Foams. Polymer composition inferred from text.",,,50.0,200.22,39.0,3673000000.0,3670000000.0,1882180.0,59426360.00000001,5716737.0,102102266.0,209.0,1400.0,0.2,14.9,0.9,24.200000000000003,17.1,579.0,1128.0,1672.0,1294.0,489.0,781.0,6.0,40.0,1.0,21.0,7.0,1.0,0.0,0.0,678413.0,6368930.0,94.0,14.0,2436.0,397.0,29.0,16.400000000000002,0.604,4121419190.0
REC_01860,Su_2018_UsingtheAs,Using the Asian clam as an indicator of microplastic pollution in freshwater ecosystems,2018,Su,31.154633,120.368658,Summer,Bulk Water,1700.0,Not Reported,,,,,,9.09,3.03,3.03,54.55,6.06,,,6.06,"Taihu Lake | China | Urban/Rural mix  | H2O2 (30%, 65C, 72h) | Microscopy + u-FT-IR | Supplementary Materials Table 1; Figure 4A | 31??09'16.68""N 120??22'07.17""E; Visual estimation from Fig 4A | Table 1 | Polymer composition is aggregated from all water samples (SI Table 2).",2016.0,2016.0,20.0,1.81,452.0,0.0,0.0,165300.0,165300.0,41361.0,41361.0,11.0,11.0,1.6,1.6,0.8,15.8,15.8,991.0,991.0,1048.0,1048.0,840.0,840.0,98.0,98.0,0.0,0.0,82.0,82.0,18.0,18.0,35173.0,35173.0,37.0,37.0,1956.0,1955.0,14.1,14.1,0.794,4121424230.0
REC_01861,TranNguyen_2022_Urbandrain,"Urban drainage channels as microplastics pollution hotspots in developing areas: A case study in Da Nang, Vietnam",2022,Quynh Anh Tran-Nguyen,16.0667,108.1605,Summer,Nets,1700.0,NaCl,,,,,,,,,,,,,,"Phu Loc Channel | Da Nang | Urban  | SDS, Enzymes (Lipase, Protease, Amylase), H2O2 | NaCl | Stereomicroscope, Raman | Visual estimation from Fig 2a | Visual estimation from Fig 2a | Table 1 | Value estimated from bar chart. Junction with upstream lake.",2020.0,2020.0,80.0,4.254,1834.0,1000000.0,0.0,156080.0,156080.0,39796.0,39796.0,19.0,7.0,2.1,0.7000000000000001,2.4000000000000004,25.700000000000003,25.700000000000003,2080.0,2084.0,1402.0,1400.0,980.0,975.0,91.0,84.0,0.0,0.0,1.0,0.0,0.0,0.0,415467.0,415467.0,95.0,94.0,1519.0,1568.0,39.1,38.7,0.683,4120015740.0
REC_01862,Wang_2018_Microplast,"Microplastics in surface waters of Dongting Lake and Hong Lake, China",2018,Wenfeng Wang,29.2267,112.9481,Autumn,Pumps,1700.0,Not Reported,67.65,,32.35,0.0,0.0,,,,,,,,,"Dongting Lake | Hunan | Mixed (Fishery, Tourism)  | 30% H2O2 | Stereomicroscope + Raman | Table S2 | D27 SUM 34 | Table S1 | Granule treated as Pellet. Coordinates converted from DMS.",2017.0,2017.0,50.0,2.48,654.0,2000000.0,0.0,217490.0,217490.0,72597.0,72597.0,27.0,27.0,0.0,0.0,0.4,17.3,17.3,1315.0,1315.0,1054.0,1054.0,953.0,953.0,22.0,22.0,1.0,1.0,100.0,100.0,95.0,95.0,8640.0,8640.0,0.0,0.0,0.0,0.0,10.0,10.0,0.723,4120790160.0
REC_01863,Weideman_2020_Limitedlon,"Limited long-distance transport of plastic pollution by the Orange-Vaal River system, South Africa",2020,"Weideman, E. A.",-28.8,21.5,Spring,Bulk Water,1700.0,NaCl,100.0,0.0,0.0,0.0,0.0,,,,,,,,,Orange River | South Africa | Rural | 51513 ?? 43397 (Section Pop) | NaCl | Visual microscopy | Table 2 | Middle Orange ... 1.7 ?? 2.0 | Calculated center point of range (Table S1 sites) | Authors reported section averages in Table 2; individual site data not provided. | Section average of 5 sites.,2018.0,2018.0,25.0,0.09,18.0,0.0,0.0,39140.0,39140.0,4642.0,4642.0,967.0,967.0,0.7000000000000001,0.7000000000000001,3.6,18.8,18.8,215.0,215.0,1704.0,1704.0,180.0,180.0,1.0,1.0,98.0,98.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,156.0,156.0,6.4,6.4,0.6910000000000001,1121626760.0
REC_01864,Xiong_2019_Occurrence,Occurrence and fate of microplastic debris in middle and lower reaches of the Yangtze River ?? From inland to the sea,2019,Xiong Xiong,31.9264,120.8953,Winter,Nets,1700.0,NaCl,95.5,,,,4.5,,,,,,,,,"Yangtze River | Jiangsu | Urban/Industrial  | H2O2 | NaCl | Stereo microscope | Visual estimation from Fig S1 | Fig. S1. Abundance of microplastics sampled by filtering water | Table S1 | Data from Filtering Method (100L, 64um). Visual estimation from Fig S1. >90% fibers.",2017.0,2017.0,64.0,4.155,370.0,0.0,0.0,302960.0,302960.0,49148.0,49148.0,4.0,3.0,0.0,0.1,0.7000000000000001,15.3,15.3,1068.0,1066.0,970.0,972.0,901.0,900.0,47.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,600501.0,600501.0,51.0,46.0,3667.0,3954.0,31.1,31.8,0.794,4120009760.0
REC_01865,Yoon_2024_Assessingth,"Assessing the abundance, sources, and potential ecological risk assessment of microplastics using their particle and mass units in Uiam Lake, South Korea",2024,Soyeong Yoon,37.93092,127.79264,Spring,Bulk Water,1700.0,Not Reported,16.36,83.64,,,,,,,,,,,,Uiam Lake | Chuncheon | Water Intake  | H2O2 (30%) | micro-FTIR | Table S4 | 1700 | Table 1 (Text Section 2.1) | Shape % is seasonal average for the whole lake. Dominant polymer PES/PET >81% for all sites in Spring.,2023.0,2023.0,10.0,45.412,612.0,2900000000.0,2900000000.0,906410.0,9076620.0,1423666.0,8299146.000000001,261.0,640.0,11.9,16.900000000000002,9.4,9.9,7.7,1322.0,1403.0,1012.0,903.0,905.0,857.0,7.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,31868.0,152607.0,29.0,2.0,752.0,311.0,21.4,8.200000000000001,0.901,4120521750.0
REC_01866,Zhang_2024_Theeffects,"The effects of land use types on microplastics in river water: A case study on the mainstream of the Wei River, China",2024,Zhang,34.760752,105.325343,,Other/Unknown,1700.0,Not Reported,,,,,,,,,,,,,,Wei River | Shaanxi/Gansu  | 317.15 people/km2 | 30% H2O2 | Raman spectroscopy | Table S1 | 6 1700 ... 105.325343 34.760752 | Table S1 | Population density from Table S2.,,,20.0,44.899,119.0,1000000.0,0.0,565190.0,12471410.0,813514.0,7520024.0,1541.0,2256.0,11.3,13.4,15.0,10.1,6.6000000000000005,570.0,564.0,1013.0,883.0,488.0,484.0,53.0,43.0,24.0,50.0,0.0,0.0,0.0,0.0,116246.0,1568934.0,39.0,4.0,778.0,236.0,21.8,14.1,0.674,4120622780.0
REC_01867,Zhang_2024_Theeffects,"The effects of land use types on microplastics in river water: A case study on the mainstream of the Wei River, China",2024,Zhang,34.525923,106.434928,,Other/Unknown,1700.0,Not Reported,,,,,,,,,,,,,,Wei River | Shaanxi/Gansu  | 190.43 people/km2 | 30% H2O2 | Raman spectroscopy | Table S1 | 10 1700 ... 106.434928 34.525923 | Table S1 | Population density from Table S2.,,,20.0,93.825,162.0,86000000.0,34000000.0,1123820.0,37352590.0,2232693.0,30084135.0,1365.0,1953.0,23.700000000000003,12.6,21.4,10.3,7.6,650.0,554.0,983.0,914.0,554.0,475.0,34.0,53.0,18.0,36.0,0.0,0.0,0.0,0.0,6150.0,5679998.0,3.0,5.0,111.0,297.0,18.3,14.8,0.7030000000000001,4120631740.0
REC_01868,Malla-Pradhan_2022_Microplast,"Microplastic pollution in urban Lake Phewa, Nepal: the first report on abundance and composition in surface water of lake in different seasons",2022,Rajeshwori Malla-Pradhan,28.21,83.95,Summer,Bulk Water,1680.0,Not Reported,96.69,,,,,,,,,,,,,"Phewa Lake | Pokhara Valley | Dense Populated Area | Dense | H2O2 (30%) + Fe solution | Visual microscopy; Hot needle test | Table 2 | 1.68 0.41 | Visual estimation from Fig 1 (Lake Center) | Author aggregated sites S5-S8 | Site description: Dense Populated Area (Sites S5, S6, S7, S8). Composition data (Shape) is a study-wide average for the season.",2021.0,2021.0,75.0,11.148,2191.0,55000000.0,0.0,695200.0,695200.0,413462.0,413462.0,1169.0,1169.0,17.2,17.2,41.1,18.9,18.9,3023.0,3023.0,1331.0,1331.0,1061.0,1061.0,15.0,15.0,2.0,2.0,2.0,2.0,0.0,0.0,94528.0,94528.0,8.0,8.0,512.0,512.0,15.3,15.3,0.558,4120824790.0
REC_01869,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,33.538313,75.248453,Summer,Bulk Water,1671.0,NaCl,,,,,,,,,,,,,,"Jhelum River | Jammu and Kashmir | Tourist site  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Page 5, Section 3.1 | The first sample that was collected at the origin of the Jhelum River (S0) which lies in a remote area, 1671 MPs particles/m3 was found in the sample. | Table 1 | 20 samples of 1L collected and pooled/sieved to 20L volume at site.",2022.0,2022.0,75.0,7.834,884.0,0.0,0.0,474000.0,752250.0,301611.0,397579.0,2084.0,2480.0,14.2,20.5,24.4,11.9,9.4,1029.0,1020.0,1055.0,942.0,769.0,727.0,44.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,68930.0,128853.0,2.0,1.0,369.0,286.0,16.3,13.7,0.717,4120654660.0
REC_01870,Chinfak_2021_Abundance,"Abundance, composition, and fate of microplastics in water, sediment, and shellfish in the Tapi-Phumduang River system and Bandon Bay, Thailand",2021,Narainrit Chinfak,9.17,99.38,Summer,Bulk Water,1670.0,Not Reported,100.0,0.0,0.0,0.0,0.0,,,,,,,,,Tapi-Phumduang River | Surat Thani | Urban/Coastal    | FTIR | Table 1 | 1.67 ?? 0.20 | Visual estimation from Fig 1 | River mouth station. Main survey value.,2019.0,2019.0,5.0,12.254,964.0,0.0,0.0,511040.0,1256010.0,366539.0,683635.0,16.0,79.0,1.0,3.9,0.7000000000000001,26.9,26.6,1851.0,1886.0,1689.0,1675.0,1235.0,1242.0,39.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,32437.0,60335.0,26.0,9.0,799.0,466.0,22.1,15.7,0.74,4120018980.0
REC_01871,Wang_2021_Microplast,Microplastic pollution in sophisticated urban river systems: Combined influence of land-use types and physicochemical characteristics,2021,Wang T.,30.811356,121.19611,Summer,Bulk Water,1670.0,Not Reported,,,,,,,,,,,,,,Urban river system (Shanghai) | Shanghai | Agricultural  | H2O2 30% | Stereomicroscope; FTIR | Table S3 | 1.67 | Table S1 | Land use classified as Agricultural (>50% in Table S4).,2019.0,2019.0,200.0,1.972,479.0,0.0,0.0,149280.0,149280.0,31523.0,31523.0,5.0,5.0,0.0,0.0,0.0,16.2,16.2,1076.0,1076.0,1040.0,1040.0,910.0,910.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,110273.0,110273.0,40.0,40.0,2001.0,2001.0,24.8,24.8,0.864,4121427460.0
REC_01872,Wang_2023_Distributi,Distribution and changes in microplastics in Taihu Lake and cyanobacterial blooms formed by the aggregation of Microcystis colonies,2023,Bin Wang,31.2,120.2,Autumn,Bulk Water,1670.0,Not Reported,,,,,,,,,,,,,,"Taihu Lake | Jiangsu   | H2O2 (30%) | Stereomicroscope | Table 1 | A6 1.67 | Calculated center point of Taihu Lake (Map in Fig 1) | Site specific coordinates not reported in text/Table | Site in area surrounded by Microcystis colonies (SSM). Study-wide morphology reported as 96.11% Fiber, but site-specific data not available. Polymer ID not attempted.",2020.0,2020.0,43.0,114.647,455.0,993000000.0,91000000.0,707480.0,19464620.0,916671.0,13879958.0,19.0,19.0,2.1,1.2000000000000002,0.3,15.8,15.6,1094.0,1086.0,1054.0,1060.0,925.0,919.0,99.0,63.0,0.0,2.0,84.0,22.0,4.0,4.0,58942.0,6949945.0,2.0,37.0,706.0,1617.0,6.300000000000001,20.0,0.794,4120729540.0
